Price,VXX_daily_return,GLD_daily_return,UUP_daily_return,USO_daily_return,QQQ_daily_return
2018-05-01,0.032666995066653604,-0.007063145351023148,0.006630830450247593,-0.013768154451561654,0.011432908042988688
2018-05-02,-0.06137871226052327,-0.0004849855228984401,0.004528672786137999,0.004408554087454553,-0.005897295710232231
2018-05-03,0.08148897925662335,0.005095004008440096,-0.004098488840998837,0.010972905464016636,-0.00012365506582479036
2018-05-04,-0.06279071541719661,0.002092067418605348,0.0012346339045428145,0.019536936593767873,0.01897376142060181
2018-05-07,-0.013647624006770664,0.0002408766587147504,0.0020550951155748898,0.0007097394445378935,0.008309845654614456
2018-05-08,0.0,0.00016052535213439967,0.0036914760856077145,-0.0028368766504145437,-0.0010224968551511004
2018-05-09,-0.024150920364091943,-0.0020868008225221057,0.0,0.02204832551141811,0.010898854511686373
2018-05-10,-0.053622113481881284,0.0068366320405601755,-0.004495180097898843,0.002783574263854005,0.010364418171717071
2018-05-11,-0.023971595624206476,-0.0014379318160805399,-0.0016420331512323472,-0.01110338994492377,-0.0009433731852867
2018-05-14,-0.029305135308359098,-0.004080017089843735,0.0012336184144892126,0.009122815048485444,0.0017114548640591032
2018-05-15,0.07245544986228492,-0.01614583132241265,0.0061600394648333445,0.001390786086939766,-0.011075108924491595
2018-05-16,-0.03310993661159356,-0.0015512935679184991,0.0024490203063511906,0.004166695917094954,0.006612043668797085
2018-05-17,-0.024816317533445154,0.0005724073456552237,0.0012214737254274688,0.0020746703244847176,-0.003846283089047886
2018-05-18,0.007108331333970597,0.0004086552101045804,0.0020332760132721894,-0.004140749957910694,-0.005168070129461189
2018-05-21,-0.04009029481515625,0.0005718461950008358,-0.0008115526570651177,0.016632000418744353,0.005612608784232753
2018-05-22,0.007117664112764155,-0.0005715193738216051,-0.0004061954936309675,-0.007498272399807271,-0.0013062981942633112
2018-05-23,-0.007651452402344661,0.001061982268841355,0.004063247053863517,-0.0034340789350183476,0.008443315883414293
2018-05-24,0.005885837717297671,0.00856859323093273,-0.0012139697569784058,-0.015161975434769714,-0.00029481532451192116
2018-05-25,-0.010532492894596235,-0.003074660285441455,0.004862138567016894,-0.0426871699304151,0.0010028186468042932
2018-05-29,0.1360141488950124,-0.000162297242228715,0.006854849360785398,-0.01242690588461659,-0.004419385167045653
2018-05-30,-0.04841220417229808,0.001461160009810003,-0.007609007602205953,0.023686135411020937,0.007161114134522251
2018-05-31,0.010393797569591356,-0.00218857312515075,-0.0008071455344459411,-0.020245823175403133,-0.0006460825068226317
2018-06-01,-0.04899831147489686,-0.004955325896935703,0.0016154169248194794,-0.02214023516693342,0.015699214324503163
2018-06-04,0.0,-0.000979631964080463,-0.0008063168423187994,-0.009811329391767432,0.009031295540058215
2018-06-05,-0.03159694211791597,0.003922495029546447,-0.0012106292913541816,0.007621980361432357,0.003097890703317896
2018-06-06,-0.04644332186345157,0.0005697980927446,-0.0028283444368674138,-0.00453860956163088,0.0058336725872187856
2018-06-07,0.011713966837297196,-0.00048810250152531154,-0.0020260400212166463,0.014437730718893649,-0.008131342819854503
2018-06-08,-0.011882979685400197,0.0012209142530825723,0.00040603063856692323,-0.005992503477160738,5.74037231357849e-05
2018-06-11,-0.010792428949352617,0.0017884823744616085,0.0008117316891977922,0.006782154921548544,0.0026942440574511117
2018-06-12,-0.003117278151822056,-0.0033271415316106223,0.002027504401289182,0.002994009197675007,0.005259791179422546
2018-06-13,0.005003122254607861,0.003012561044629436,-0.0016187751134414397,0.005223929141142225,-5.667375801232666e-05
2018-06-14,-0.02700684651528462,0.0015422908372948463,0.012971287767841622,0.0037119665733973406,0.010123889670408337
2018-06-15,0.011128213329312686,-0.01653429211330959,-0.000800362864116333,-0.03476333218309302,-0.0034910921895829894
2018-06-18,-0.011733089186280576,-0.0018954650937899054,0.0,0.018390786790069003,-0.0005774250746002352
2018-06-19,0.050881632200639126,-0.0025596363391253707,0.002803425519749325,-0.011286653044456418,-0.0028328171274839553
2018-06-20,-0.02280826253257373,-0.004470206141435118,0.0007987646806482118,0.010654443378274259,0.007102071257587328
2018-06-21,0.0660641608539787,-0.001746208886931222,-0.002793357061216195,0.0022590878952370996,-0.008688152383586889
2018-06-22,-0.026015767713141846,0.0024156041546103957,-0.0036013681015151233,0.05334335204832552,-0.002219506403722038
2018-06-25,0.1434573476313501,-0.0037393797734436296,-0.00160651136702461,-0.017831668462005013,-0.022530297733496463
2018-06-26,-0.04094481945067152,-0.0052547940330739396,0.005229297124050625,0.03631081941744552,0.004084628251887823
2018-06-27,0.05363982034384063,-0.005701830395735019,0.006002368431528016,0.026629232556181215,-0.013599214744576815
2018-06-28,0.01818183799842732,-0.00303593021413906,0.0,0.014334473966903793,0.008602054882567822
2018-06-29,-0.05816333034742449,0.003637288959023266,-0.007955348136629459,0.013459001854659203,0.002687318389470006
2018-07-02,0.022210280341000033,-0.010029518972628937,0.004811538991153608,-0.00664013138668107,0.0066996857560892575
2018-07-03,0.0,0.01013112932642235,-0.003192420643645333,-0.002673794234694493,-0.011574261372810035
2018-07-05,-0.041865441462239916,0.003371272825408722,-0.0032024682377824742,-0.009383400979011913,0.012412149448170373
2018-07-06,-0.049640436297561985,-0.0015959885471287238,-0.003212934152698965,0.012178640624345594,0.015556373149890224
2018-07-09,-0.054852380158957326,0.0024398528860691826,0.00040292240491179854,0.004679123973644783,0.008997327786467224
2018-07-10,-0.021243800382808598,-0.001846422307055895,0.00040276012383411164,0.002661341487936175,0.0007333255145574036
2018-07-11,0.03302922953197185,-0.010846724226159843,0.00684372157162394,-0.05043127343051912,-0.005075329738911893
2018-07-12,-0.025578567255935214,0.004165231777556899,0.0007998110579765516,0.00559049066108952,0.017231511707248126
2018-07-13,-0.00846874713897705,-0.004401901762097649,-0.0011986256252976002,0.0055594108267813525,0.0008360235801341265
2018-07-16,-0.015411778468391035,-0.0005101399394812356,-0.0016000854037643286,-0.03662755196025547,-0.0023940954236441048
2018-07-17,-0.016645341279561077,-0.01080394929383155,0.004407198527357936,0.0007173765554417955,0.00608337970567141
2018-07-18,-0.005208328482694813,0.00025798744076199753,0.0011966252019597334,0.010752729337312639,-0.0018863240312457785
2018-07-19,0.020942451183951105,-0.004298856594405098,0.0019918745018006057,0.0021276405786923025,-0.0050017080409386905
2018-07-20,0.0021474177495659497,0.006476124823511453,-0.007952097803971103,0.0014153930592624153,-0.00022350474700194578
2018-07-23,0.00937087874497955,-0.004804371742649027,0.0016031150681059536,-0.004240245057237302,0.0031845177081282205
2018-07-24,-0.025982246790248298,0.0003448354786839136,0.000400181432058222,0.009936081485614645,0.004120900244258374
2018-07-25,-0.009108675625579599,0.005515334234738045,-0.004799991530205161,0.013352111044956372,0.01397675297877754
2018-07-26,0.0026264554648482985,-0.0077991400388178755,0.00683280747589321,0.0034674195887878234,-0.015151365676303485
2018-07-27,0.032743941389064446,0.0005183138095208317,-0.0011976686932467784,-0.010366314404732901,-0.013496097926115724
2018-07-30,0.018706408860547308,-0.0015540041641225466,-0.0035971381576453965,0.01536314746628964,-0.014131472177144944
2018-07-31,-0.023342728988979378,0.002939873181190933,0.0020056344268755133,-0.01788172142805844,0.0076522432172636545
2018-08-01,-0.012109597543957351,-0.007328204929526905,0.0012009366263772137,-0.013305292992730866,0.003797155995468593
2018-08-02,-0.01032257080078125,-0.005384772884042377,0.005597707296492116,0.01916249121117053,0.013606445074719531
2018-08-03,-0.017601072690870967,0.003492853105171001,0.0007953588718163651,-0.00626735383463084,0.0030638101451214705
2018-08-06,-0.02893164426871464,-0.0051339744804317355,0.0015891030330976719,0.0028030806285830323,0.005886347658348168
2018-08-07,-0.02419024844865003,0.0022740706959851753,-0.0011899800894221713,0.0034940066802517933,0.0036434172255945807
2018-08-08,-0.018487391029517464,0.002792628802213759,-0.0011914854254581053,-0.03203342960618227,0.0012103270235841457
2018-08-09,0.01776545041209876,-0.0014794690881722028,0.005964270679856831,-0.0014388132833250689,-0.0006044319514673102
2018-08-10,0.050122620519126304,-0.0004357279352805721,0.00711465600130845,0.014409208041508137,-0.007641173014115821
2018-08-13,0.05807749438045162,-0.01508416880379293,0.0003923990749665762,-0.004971569261613573,-0.0011077694612300348
2018-08-14,-0.05047319693885599,0.0009738014451408095,0.003923230362561592,-0.0014275843994948634,0.006266648468088665
2018-08-15,0.06245844308772752,-0.016626844065553037,0.0,-0.03431018942739861,-0.012234808394931074
2018-08-16,-0.05472170184645431,-0.0008094609704913935,-0.000781683186536819,0.008882300779132768,0.0032915693542265867
2018-08-17,-0.024478987175777567,0.009270916232611892,-0.005083923511953747,0.004402015072532128,0.0002227004250570097
2018-08-20,-0.020684998816072664,0.0049942495470025605,-0.0023586163235080893,0.005113268856402398,-0.0008895384720508659
2018-08-21,0.02008310043491912,0.002928336094692563,-0.005910133742348056,0.005087187039233498,0.003672524308002023
2018-08-22,-0.01731155252486094,0.002211997942183075,-0.0027744481854579117,0.031814933946847646,0.0038812968641219747
2018-08-23,0.0027633824386099626,-0.009446452957847074,0.006359289327062978,0.0,-0.0014361842984470519
2018-08-24,-0.005856013512674507,0.01746886601762876,-0.004739328235829565,0.011212322514331907,0.009292301955497129
2018-08-27,0.0013859669900480043,0.00376657902932398,-0.003968203258273295,0.004850983599710146,0.01019267525450207
2018-08-28,0.0010380860567995587,-0.007941321771505638,0.0,-0.004827565160290925,0.0014648319123129472
2018-08-29,-0.009678558025988493,0.004574213948543848,-0.0015936226271741072,0.015938983878872826,0.011537936807463955
2018-08-30,0.03001747371037755,-0.004903656511020316,0.0007980391490705063,0.006139164633332417,-0.0017670360342357805
2018-08-31,0.006099637539128677,-0.0011439392301669793,0.004385935211353109,-0.0027118618205442813,0.001287251873938633
2018-09-04,-0.013809358034257868,-0.005109698001402485,0.004366782784976042,-0.008837533249748009,-0.004286064398882905
2018-09-05,0.006147486120423595,0.0034534613352918964,-0.003557328000654225,-0.006172850004035779,-0.012913627347721501
2018-09-06,0.030549950911344936,0.0019414156485668688,0.0,-0.013112462621428955,-0.008939949567105865
2018-09-07,0.014822096394734308,-0.0027302937827557994,0.0027768243568915274,-0.0013986333913919013,-0.0038499031159511254
2018-09-10,-0.026939303411009252,-0.000706542689065337,-0.001977953539642474,-0.00490193950512452,0.003368002452084129
2018-09-11,-0.029352874389702466,0.0006186451072049959,0.0007928368601561875,0.027445485029964134,0.007704233327556986
2018-09-12,-0.013058455777794853,0.008390716640166218,-0.0035644590111235663,0.01232872238345406,-0.0029493557664969083
2018-09-13,-0.027158732518986706,-0.003591101333891067,-0.002782079498129919,-0.01962110738108447,0.010680664411492513
2018-09-14,-0.021116683654630042,-0.006504970809317334,0.003586925944159214,0.0006901469316631381,-0.0029263873418285957
2018-09-17,0.03107862411752005,0.005220350246058381,-0.004765591316469586,-0.002068947101461438,-0.014402923230415254
2018-09-18,-0.005319202901442388,-0.0014963310274801467,0.0015961663139287818,0.015203822342407358,0.008271713633360323
2018-09-19,-0.034581081630579824,0.0038786565809445506,-0.0003983397501505781,0.017018380336364602,-0.0007658350115709034
2018-09-20,-0.01624817338616158,0.0034246522572403126,-0.007174203530487366,-0.009370776009409054,0.01105646458537346
2018-09-21,-0.0027777555031018863,-0.006825928084458366,0.0032114671753680213,0.010810800361494177,-0.005467777998881429
2018-09-24,0.003914781736523043,-0.00017619740455376842,0.0,0.01938502413860621,0.0027810655051700994
2018-09-25,0.009373828244650717,0.0015863250483771907,0.0008002746017801154,0.0013115054271259918,0.0013597312143913687
2018-09-26,0.0029717653595588978,-0.005279352979018381,0.0003998614331091055,-0.010478113705954528,0.0007057644176198252
2018-09-27,-0.009629638106734673,-0.008845643281780058,0.007194276315290793,0.00992723862427769,0.008465880293325956
2018-09-28,-0.0014958492341466956,0.006336448595585464,0.0023809919764168352,0.017038022606955527,-0.0002152823366544654
2018-10-01,-0.011235997596883651,-0.001685016298391906,0.0015834411212516386,0.027706142965115976,0.0020455797075473736
2018-10-02,0.0,0.011548397044346626,0.0015810249801946341,-0.005015669257850686,-0.0022559506571447896
2018-10-03,-0.007575714336391148,-0.003951915050342092,0.0031571456151702204,0.013232516676831452,0.0010765318878935837
2018-10-04,0.06106864227211517,0.0005290529796950771,0.00039341202325804403,-0.021144288196584093,-0.01919874125267773
2018-10-05,0.01582735777456601,0.002819877382429281,-0.0011797719333107581,-0.0031766322402755343,-0.012227344090421366
2018-10-08,0.01416429255567353,-0.011072074713894375,0.0011811654391444826,-0.0006373024521951764,-0.006105820844214627
2018-10-09,0.01536314746628964,0.0005331220730910857,-0.00039325731110362305,0.008928532329315342,0.003239396903579772
2018-10-10,0.1674690801929255,0.00248666770063255,-0.001180236069774021,-0.027812869081612845,-0.043979444784244426
2018-10-11,0.08571427929358766,0.025691013434101517,-0.0055138421144396155,-0.02795840715059783,-0.012403007137093858
2018-10-12,-0.07569183042128913,-0.004750349180877911,0.0031682235969718864,0.011371242706544438,0.027830071165350967
2018-10-15,0.005870289543026708,0.006682258271583086,-0.002368772089955673,0.0006613908040691285,-0.012104114302103008
2018-10-16,-0.06390424853971233,-0.0017241116227775244,0.00039583458077241396,0.003965595868377747,0.029092174716247365
2018-10-17,0.01184530024091579,-8.63742311474347e-05,0.005142417453594561,-0.024358123487831285,0.00039502523522605415
2018-10-18,0.07362906522051316,0.001122698440194414,0.004328887839531781,-0.017543811104012486,-0.023182347816725346
2018-10-19,-0.016642698472085105,0.0007764317521294917,-0.0019591794401974116,0.010989000192372256,-0.0009237548514149374
2018-10-22,0.00904585261599511,-0.002586010225269386,0.0035334976057983525,0.0013586619379453158,0.005143868270709673
2018-10-23,0.03788309685447455,0.005876763551604158,-0.0015649425260079175,-0.047489811406695503,-0.0036800586170949723
2018-10-24,0.07718028712373304,0.0023198236435848507,0.005093970259676839,0.0007122670163111078,-0.04576688875470247
2018-10-25,-0.020693203316556663,-0.002228717024418514,0.0027291048102826565,0.01138788934092827,0.03459548725857209
2018-10-26,0.056259932218090336,0.0031786521678458524,-0.0027216770683035074,0.008444749137012098,-0.02572195340394967
2018-10-29,0.008752149523153285,-0.003939360261170033,0.0027291048102826565,-0.01535242625262423,-0.020580687316662072
2018-10-30,-0.037927584866375375,-0.0043847864976440665,0.004276798597011799,-0.005669732505499847,0.016479734511114952
2018-10-31,-0.031692849747818164,-0.005613139108367582,-0.00038708203167425737,-0.017106185009694075,0.02350517649695516
2018-11-01,-0.03219805322547964,0.01285276342099273,-0.00658413862851559,-0.023930378870117952,0.013190511493052615
2018-11-02,0.0079736300259583,0.00017151910256396619,0.0023392204100614045,-0.011144102385227339,-0.015576042157624426
2018-11-05,-0.00954714881554486,-0.0024003324100665413,-0.00038888871254161295,-0.0007513319734459012,-0.002479481024680319
2018-11-06,-0.03387495168593113,-0.002835798085983776,-0.002334669154645974,-0.009022547657005053,0.007575556839448883
2018-11-07,-0.06927024453643604,-8.619558903444346e-05,-0.0019500101294199768,-0.009104695203380087,0.031367583398961285
2018-11-08,-0.004594227224155367,-0.0021546152083956605,0.005861546488084235,-0.016845349154687494,-0.006378712942037956
2018-11-09,0.02255389873798075,-0.011228151978489587,0.0019426058098910293,-0.01090345340023513,-0.016851795721850804
2018-11-12,0.0850660343312406,-0.007162820324765118,0.008918148135541148,-0.01732285593172289,-0.030259122128115767
2018-11-13,0.007487533208017538,0.0003518677181439944,-0.003458892967759697,-0.0633012813165108,0.0008417767236092999
2018-11-14,0.025873894283855448,0.008267391966898296,-0.003470813371244108,0.022241252199712402,-0.0076290523209257
2018-11-15,-0.010464163800867232,0.0011339606953078007,0.002321849223459571,0.002510437945608235,0.017493951623402948
2018-11-16,-0.04582435988233602,0.00740616997802257,-0.007335873863267839,0.007512533892058082,-0.003510045362729808
2018-11-19,0.058539399081632526,0.0004324115306661991,-0.0007777774250831149,0.005799556774517045,-0.032477464885056095
2018-11-20,0.05583897533032722,0.0,0.005060261135163113,-0.07166390946912948,-0.017894839809807772
2018-11-21,-0.023391862212326475,0.0016426250921932617,0.0,0.02218278525692341,0.007602560693956484
2018-11-23,0.00859156033235231,-0.0007768338236752159,0.0019364158862302805,-0.05989587731245316,-0.007233347970442283
2018-11-26,-0.056530778175560514,-0.0011228924348919422,0.0019328439466814729,0.010156939746275073,0.023114039314391377
2018-11-27,-0.01778379547878517,-0.00596681464067883,0.0027005911840538577,0.0009140977390682536,0.003376399709386968
2018-11-28,-0.029526499393792593,0.0037407596049732206,-0.005001936225164649,-0.026484015242415726,0.03218309861900859
2018-11-29,0.018082694183582992,0.0031201301691909933,-0.001546787705327901,0.01969981624323891,-0.003260117318891642
2018-11-30,-0.028192838048630264,-0.0017279847238081958,0.0038730026226356795,-0.012879516540634572,0.007255314923475975
2018-12-03,-0.054250150286008214,0.007529883500850154,0.0003857379580702869,0.050326275728320935,0.01747676454516478
2018-12-04,0.1300614072676305,0.00609912432039339,-0.0019282012964576545,-0.007985816231790066,-0.038356875631100795
2018-12-06,0.025787208442036746,0.0001707363609755319,-0.0003865046057541788,-0.0214669694312416,0.007060208619228625
2018-12-07,0.06694889436367646,0.00810992789134457,-0.0027058110053763684,0.015539312871526656,-0.03301574772856175
2018-12-10,-0.009672603983141959,-0.003471894702593792,0.006589242884665003,-0.032403210423222806,0.010472368214768935
2018-12-11,0.00017530602126036854,-0.001189661703648759,0.0026953916921532706,0.01860463342001273,0.003311412919014378
2018-12-12,-0.00793753513266715,0.0021269354947484054,-0.003840281296496828,-0.011872156776744469,0.00880125728629988
2018-12-13,-0.015396280333078383,-0.002207336227265433,0.0,0.036044395039060095,0.0003029108984407003
2018-12-14,0.04075878546526934,-0.0039989894119348834,0.0038550859108166247,-0.034790396252953215,-0.024348958082029415
2018-12-17,0.04901482150880487,0.0069195729103175285,-0.0026881460855270323,-0.03419592384425596,-0.022659463847812256
2018-12-18,0.00469595591037586,0.0023754880187698557,-0.00038516515389197536,-0.06315788128789657,0.006288199407218142
2018-12-19,-0.003505527522072893,-0.006093958623821227,0.0003853135632498894,0.02349341131837046,-0.024554621574919167
2018-12-20,0.05089122923790157,0.015413416962360094,-0.0077011797859212194,-0.02994013742807944,-0.014495647934203104
2018-12-21,0.05043513171772118,-0.004360924625816387,0.006596741813986284,-0.015432157210263253,-0.03099358472394098
2018-12-24,0.05013810549506048,0.010950096100037499,-0.00444204735689635,-0.029258071253923323,-0.024798063900942524
2018-12-26,-0.05300422649624037,-0.002999441684935489,0.005088088161528059,0.06566196546631331,0.0624391651263283
2018-12-27,0.04229864311360787,0.007604847107346435,-0.004283517025127637,-0.028282802400022677,0.003869792330418953
2018-12-28,-0.0016397177608830082,0.004064011487183938,-0.002737445862988408,-0.009355525328331171,-0.0005225365422654171
2018-12-31,-0.03531097184015641,0.0015694898830167503,-0.0019608202224037363,0.013641145654091913,0.00843287731668374
2019-01-02,-0.026601403603967344,0.0006598089159148834,0.0074655500624523086,0.019668792656194256,0.0040192833323378085
2019-01-03,0.04153908267292672,0.009066170423806419,-0.005460114710580943,0.010152225778948587,-0.03267043574975692
2019-01-04,-0.07934506355426652,-0.00808623590052937,-0.0015687075239768644,0.0231156281728242,0.042784639228780286
2019-01-07,-0.022343810501567418,0.003458482876331992,-0.004320445081183566,0.010805466933170749,0.01190570252440959
2019-01-08,-0.02028924265183729,-0.00270804061547536,0.0031558075380930806,0.020408167048151737,0.009045502155909046
2019-01-09,-0.023565767753484623,0.006418158373500793,-0.009437639241219986,0.05238097054617752,0.008149159922258953
2019-01-10,-0.01048269869276408,-0.005886691481276518,0.005954593108868256,0.004524904060796864,0.002860554936000792
2019-01-11,-0.0325203175625034,0.001727170986037363,0.0007893494489452646,-0.018018086132081,-0.003658261012953523
2019-01-14,0.002801135957965384,0.002380897199235621,0.0,-0.01926605921985236,-0.008837056634515394
2019-01-15,-0.043423129832123264,-0.0017200351443329431,0.003548926708463629,0.02899910493781177,0.019526804994086877
2019-01-16,0.020175263423745093,0.003199863787636481,0.001178734959382144,0.00545458360151807,-0.00018510803871774062
2019-01-17,-0.01118918297582916,-0.001308546962521917,0.0,-0.002712539376788503,0.00788459645337003
2019-01-18,-0.0247368059660259,-0.008926410300850951,0.003139706669521569,0.025385375650420094,0.009900055729562096
2019-01-22,0.08796541286376391,0.0035531343340227117,0.0,-0.016799339258031343,-0.02002988355373947
2019-01-23,-0.005456379523022803,-0.0013997379433262624,-0.002347324447980914,-0.006294936649695826,0.0012962355995758124
2019-01-24,-0.03541142700695421,-0.0015666428373899421,0.005882203936941499,0.010859717962692805,0.006475824997530966
2019-01-25,-0.0374870928515848,0.01461726258147622,-0.008186979375458092,0.007162034302563569,0.011948303226268608
2019-01-28,0.041364516101598525,0.0034999210730881636,0.0007860749785488785,-0.026666683620876763,-0.012351986400155557
2019-01-29,-0.002837261002134883,0.005596580714432919,0.000392814486223525,0.019178086009580042,-0.009441698161558043
2019-01-30,-0.043973118718293236,0.005726722578225818,-0.00510415477890569,0.0215053561289984,0.025437973835187533
2019-01-31,-0.04139607189383421,0.00048117377030232333,0.0019732013881390564,-0.004385898134529276,0.014968677535246888
2019-02-01,-0.009596391466534127,-0.002004008016032066,0.0,0.02466957916832535,-0.0042221538227823485
